"","Group","Values"
"2547","WT",8.14319139054344
"2548","WT",8.88223376292154
"2549","WT",9.07779243004919
"2550","WT",10.2761003849438
"2551","WT",9.20985162810468
"2552","WT",7.86718360884513
"2553","WT",6.37586304090779
"2554","WT",8.31739554650969
"2555","WT",7.72585728383714
"2556","WT",9.77221582971129
"2557","WT",7.57903200866045
"2558","WT",9.90963083099552
"2559","WT",10.4159186464855
"2560","WT",8.47185559107704
"2561","WT",9.88881301436768
"2562","WT",9.30717207460428
"2563","WT",7.34816493686166
"2564","WT",9.55982275961233
"2565","WT",8.69297601945043
"2566","WT",8.81033813683393
"2567","WT",8.81900640294687
"2568","WT",9.88254292506676
"2569","WT",7.48333080019982
"2570","WT",9.83220583387373
"2571","WT",8.30989456696158
"2572","WT",8.96589036816218
"2573","WT",10.1364807343427
"2574","WT",9.52473522568018
"2575","WT",9.67495332872743
"2576","WT",8.11894771188358
"2577","WT",8.77866591590685
"2578","WT",9.79478563995288
"2579","WT",8.85679253307386
"2580","WT",7.2039190853366
"2581","WT",10.5935643014708
"2582","WT",8.33657616305011
"2583","WT",7.41221102333669
"2584","WT",8.90112895645966
"2585","WT",7.75824884132608
"2586","WT",8.71262472954734
"2587","WT",9.66464858905425
"2588","WT",9.85577373058224
"2589","WT",10.0294961060346
"2590","WT",8.11742069422717
"2591","WT",9.36547062329132
"2592","WT",9.27741398484937
"2593","WT",8.49118975948782
"2594","WT",9.97522622543171
"2595","WT",11.0578755105483
"2596","WT",7.79836844236913
"2597","WT",8.76665460173362
"2598","WT",9.05130242912627
"2599","WT",9.70450489717434
"2600","WT",8.20565716906185
"2601","WT",9.01443468084459
"2602","WT",9.22382776416955
"2603","WT",10.3835735908038
"2604","WT",8.28215232182518
"2605","WT",8.9925544729906
"2606","WT",9.35671604131079
"2607","WT",8.8433603603089
"2608","WT",9.23647512868275
"2609","WT",7.98917747607824
"2610","WT",10.4980280219065
"2611","WT",10.0228163193751
"2612","WT",6.75691568498167
"2613","WT",8.75599149514298
"2614","WT",9.85707005736116
"2615","WT",9.07574707958344
"2616","WT",9.08494221487023
"2617","WT",7.76866058988536
"2618","WT",6.7286191907389
"2619","WT",9.00183763207263
"2620","WT",8.35463267430391
"2621","WT",9.61112092028098
"2622","WT",9.86551693402846
"2623","WT",12.3887651643894
"2624","WT",7.92973470404819
"2625","WT",9.65855361366555
"2626","WT",9.68930676943748
"2627","WT",9.82893781211436
"2628","WT",7.27403930777541
"2629","WT",8.84355038561542
"2630","WT",9.86145049123293
"2631","WT",6.88961936058108
"2632","WT",8.51567380473593
"2633","WT",8.20447076396737
"2634","WT",9.04784800104317
"2635","WT",8.16996583864326
"2636","WT",7.97763742575603
"2637","WT",7.23905477708318
"2638","WT",7.94688597211664
"2639","WT",7.43002469698909
"2640","WT",10.4978901335696
"2641","WT",8.44213802448939
"2642","WT",8.10559649060685
"2643","WT",8.02236303123491
"2644","WT",7.36724419870548
"2645","WT",9.66827346548233
"2646","WT",7.51827259671223
"2647","WT",9.66506879572732
"2648","WT",8.98030157428427
"2649","WT",9.41432495144792
"2650","WT",8.55657070370915
"2651","WT",11.4764005389345
"2652","WT",8.33664189734672
"2653","WT",8.61736523418424
"2654","WT",8.39295289688904
"2655","WT",10.9374100901622
"2656","WT",10.7961233836332
"2657","WT",8.82797071963017
"2658","WT",10.2878341010595
"2659","WT",10.7601909017556
"2660","WT",8.86471596150002
"2661","WT",8.81777365233801
"2662","WT",9.99193738988446
"2663","WT",9.79665365760388
"2664","WT",9.46541690175254
"2665","WT",9.08097385305549
"2666","WT",8.43217140890666
"2667","WT",8.40516707447218
"2668","WT",8.74359980973044
"2669","WT",8.27799578679695
"2670","WT",8.24127570352228
"2671","WT",9.19234689844449
"2672","WT",9.46856404831025
"2673","WT",9.31755904132013
"2674","WT",9.46848157393512
"2675","WT",9.07601871784175
"2676","WT",8.63916635249974
"2677","WT",10.0156314720499
"2678","WT",9.16621581618285
"2679","WT",8.40149775713096
"2680","WT",8.7817464684442
"2681","WT",9.05241358138124
"2682","WT",7.29091918351829
"2683","WT",7.04817896887502
"2684","WT",9.11825972055407
"2685","WT",7.78679096165223
"2686","WT",8.26884933312087
"2687","WT",9.30741596616451
"2688","WT",9.04407733398912
"2689","WT",6.91510961604561
"2690","WT",9.36778719097472
"2691","WT",10.0500388777575
"2692","WT",6.72250771608706
"2693","WT",8.02824769198933
"2694","WT",7.6603377912232
"2695","WT",8.97916480298458
"2696","WT",9.5612970850734
"2697","WT",7.56033869481273
"2698","WT",9.74343727272251
"2699","WT",8.77292431347073
"2700","WT",9.19642877056284
"2701","WT",8.46110452589189
"2702","WT",9.39897529571393
"2703","WT",9.36929876923928
"2704","WT",7.77952695050432
"2705","WT",9.10882679935726
"2706","WT",7.98347636424654
"2707","WT",8.41023228195618
"2708","WT",11.4019658191419
"2709","WT",8.29682972703902
"2710","WT",10.3413846914869
"2711","WT",8.41960856340567
"2712","WT",8.50286166326008
"2713","WT",9.55802141573211
"2714","WT",10.6289899274648
"2715","WT",9.59767569542665
"2716","WT",10.2969676019721
"2717","WT",11.1938707691337
"2718","WT",9.53797627119936
"2719","WT",11.614482907047
"2720","WT",11.0215316108733
"2721","WT",10.0286031655695
"2722","WT",8.64047976276021
"2723","WT",7.44135857167222
"2724","WT",11.3664331030191
"2725","WT",8.37289855406728
"2726","WT",9.72891636368443
"2727","WT",8.01678479846479
"2728","WT",8.93822086555319
"2729","WT",9.20830787657373
"2730","WT",7.91587491067664
"2731","WT",8.44959545306563
"2732","WT",9.92757510689361
"2733","WT",8.12163833749029
"2734","WT",7.56526477412755
"2735","WT",11.1092718869657
"2736","WT",7.6599182554267
"2737","WT",9.69057399222669
"2738","WT",7.72784172222179
"2739","WT",9.97865207989262
"2740","WT",7.58848722106426
"2741","WT",7.47696864871259
"2742","WT",10.4387126708457
"2743","WT",9.14152646011805
"2744","WT",8.87616117580617
"2745","WT",7.71806746855216
"2746","WT",8.4974380096463
"2747","WT",8.7358907796963
"2748","WT",8.7409495846113
"2749","WT",7.56090964730602
"2750","WT",8.51974027271997
"2751","WT",8.56732010508452
"2752","WT",9.48805140517779
"2753","WT",9.90663532476201
"2754","WT",8.97003555433558
"2755","WT",8.01410541303703
"2756","WT",7.52737862589874
"2757","WT",8.27491362518747
"2758","WT",8.25994346794382
"2759","WT",9.72795194058447
"2760","WT",8.23981132972189
"2761","WT",6.32995700402268
"2762","WT",8.89508213836438
"2763","WT",9.49335251921978
"2764","WT",9.54321085782772
"2765","WT",8.948635101369
"2766","WT",9.39493222444308
"2767","WT",8.56213059673431
"2768","WT",9.88846937271456
"2769","WT",9.99864288830949
"2770","WT",10.2782978597119
"2771","WT",10.9515048156861
"2772","WT",8.52064844708324
"2773","WT",7.36500406627245
"2774","WT",8.54297364434493
"2775","WT",8.82009713055923
"2776","WT",9.35703959405501
"2777","WT",8.11198885867953
"2778","WT",9.40562264553386
"2779","WT",10.5653031756007
"2780","WT",10.2128142176925
"2781","WT",10.5245623357481
"2782","WT",9.10746546611626
"2783","WT",9.73719212994095
"2784","WT",9.91663060590839
"2785","WT",8.91817418030866
"2786","WT",8.3740550552743
"2787","WT",7.80675433155806
"2788","WT",8.60073806854847
"2789","WT",8.23136455084881
"2790","WT",9.74145844669116
"2791","WT",9.5250921354143
"2792","WT",8.69521577695383
"2793","WT",8.46101873828043
"2794","WT",8.38055672192144
"2795","WT",10.0755048751724
"2796","WT",8.12714898183807
"2797","WT",8.53685535114997
"2798","WT",7.97555466138731
"2799","WT",7.72951935441589
"2800","WT",10.1905308356499
"2801","WT",8.45108599553593
"2802","WT",8.45045975653735
"2803","WT",10.0900937340277
"2804","WT",8.1527820597615
"2805","WT",9.48267649073534
"2806","WT",8.75007088216183
"2807","WT",9.1611713465325
"2808","WT",10.227399349372
"2809","WT",8.3313804921298
"2810","WT",9.5551944991837
"2811","WT",8.37703034777116
"2812","WT",7.72233980058431
"2813","WT",7.61294362911896
"2814","WT",7.31447718334021
"2815","WT",9.09129373149284
"2816","WT",8.14155639052314
"2817","WT",8.06850279499983
"2818","WT",10.0299350706763
"2819","WT",9.0372185209641
"2820","WT",8.00867526110995
"2821","WT",8.09799800160804
"2822","WT",7.63164301139915
"2823","WT",6.73464813475341
"2824","WT",10.3730553216712
"2825","WT",10.2837524239937
"2826","WT",9.0695439489108
"2827","WT",10.9409965714919
"2828","WT",8.10562009241175
"2829","WT",9.50351328499542
"2830","WT",8.10412581748258
"2831","WT",9.23531106054641
"2832","WT",7.70529251352543
"2833","WT",7.15071023690738
"2834","WT",8.13088389677795
"2835","WT",7.9581317057767
"2836","WT",6.25444229278469
"2837","WT",8.29861447252108
"2838","WT",10.1720339491073
"2839","WT",8.14045594575499
"2840","WT",9.69531953168352
"2841","WT",8.25040860936165
"2842","WT",9.60246026618983
"2843","WT",8.53518581650541
"2844","WT",10.8159927196439
"2845","WT",9.73677164919027
"2846","WT",8.63373753867467
"2847","WT",8.9655836083284
"2848","WT",6.5217270343495
"2849","WT",9.11204480001205
"2850","WT",9.71208503376078
"2851","WT",8.84794871288414
"2852","WT",8.20239236762131
"2853","WT",9.60151794941154
"2854","WT",9.6578495599361
"2855","WT",10.3262009173804
"2856","WT",7.93302390578383
"2857","WT",9.69346556996386
"2858","WT",10.1682152874717
"2859","WT",9.38850845850625
"2860","WT",7.57186210614702
"2861","WT",9.06127455833143
"2862","WT",9.17990946474487
"2863","WT",9.72214731642725
"2864","WT",8.08126138871164
"2865","WT",7.57528630475551
"2866","WT",8.84614916242405
"2867","WT",8.98563091090236
"2868","WT",8.8793775633432
"2869","WT",7.53087250309627
"2870","WT",9.56703374545788
"2871","WT",9.12397116635642
"2872","WT",9.20759860748651
"2873","WT",10.0472795664753
"2874","WT",8.49190668163099
"2875","WT",8.35845899089616
"2876","WT",8.77226178582577
"2877","WT",7.30769537902897
"2878","WT",7.78791157004755
"2879","WT",10.7597483731478
"2880","WT",10.0515937090244
"2881","WT",9.19895461881755
"2882","WT",11.013657553158
"2883","WT",7.72536825363674
"2884","WT",9.4128637101525
"2885","WT",9.95007032349398
"2886","WT",6.68151273089938
"2887","WT",7.92242726264109
"2888","WT",9.26996169192759
"2889","WT",7.83875883566313
"2890","WT",9.80826543089053
"2891","WT",9.53209166591828
"2892","WT",8.26201860898193
"2893","WT",10.9611661556925
"2894","WT",7.71844482939331
"2895","WT",8.90594542738021
"2896","WT",9.48910744737094
"2897","WT",8.34089050496049
"2898","WT",10.3795166802197
"2899","WT",8.52278910761243
"2900","WT",9.73593855514972
"2901","WT",6.47168786123674
"2902","WT",8.69546007225275
"2903","WT",9.02803821317401
"2904","WT",9.74814935334353
"2905","WT",8.17519314670349
"2906","WT",8.83976379215722
"2907","WT",8.37960712227727
"2908","WT",10.2555101541265
"2909","WT",6.92614475856505
"2910","WT",9.01445155198683
"2911","WT",9.12854374391017
"2912","WT",9.46606112682165
"2913","WT",11.1286726468597
"2914","WT",9.48798847436909
"2915","WT",10.1343136054303
"2916","WT",7.44337167796073
"2917","WT",9.3124367668166
"2918","WT",8.3687101970573
"2919","WT",9.04191937763392
"2920","WT",9.62923982365842
"2921","WT",8.83113388069098
"2922","WT",9.48110825182438
"2923","WT",6.71724716029772
"2924","WT",9.2185827883507
"2925","WT",8.56271695549473
"2926","WT",8.82056837921442
"2927","WT",8.09728328179846
"2928","WT",7.95250532220676
"2929","WT",9.09957591093151
"2930","WT",9.23083003851304
"2931","WT",9.03718724441074
"2932","WT",10.269970305453
"2933","WT",8.10555121925586
"2934","WT",10.0089783018908
"2935","WT",8.95625201178695
"2936","WT",9.61041979402179
"2937","WT",9.58830855687848
"2938","WT",9.2331121821212
"2939","WT",9.77766714377063
"2940","WT",9.97213995418765
"2941","WT",8.74186364341644
"2942","WT",8.82146919736016
"2943","WT",10.7637022035422
"2944","WT",7.95366862060742
"2945","WT",7.45820838791084
"2946","WT",8.91292516775309
"2947","WT",9.11118097286437
"2948","WT",9.50138850672757
"2949","WT",7.40532924885408
"2950","WT",8.55463297651208
"2951","WT",9.43029360697781
"2952","WT",8.46668744506084
"2953","WT",9.13471218584639
"2954","WT",8.96363530995362
"2955","WT",9.6470943347464
"2956","WT",8.01034755377361
"2957","WT",8.76296387573036
"2958","WT",7.67919774726246
"2959","WT",9.7113134391977
"2960","WT",8.86756548386343
"2961","WT",7.46146591434454
"2962","WT",9.80887389775494
"2963","WT",9.07541310999571
"2964","WT",8.7315469905653
"2965","WT",9.72302359612688
"2966","WT",7.960710501823
"2967","WT",9.09691493411717
"2968","WT",11.4370443943346
"2969","WT",10.1367471261062
"2970","WT",8.74470584611452
"2971","WT",9.78387623092366
"2972","WT",9.5147827650852
"2973","WT",10.5761847213121
"2974","WT",10.3358264843979
"2975","WT",8.07319921082772
"2976","WT",9.45539903689678
"2977","WT",7.5776778982873
"2978","WT",10.1902068110965
"2979","WT",9.31780870360458
"2980","WT",6.69164218945324
"2981","WT",10.1392971235453
"2982","WT",9.06212886921351
"2983","WT",9.90781431421402
"2984","WT",10.0083953301891
"2985","WT",10.2088075714837
"2986","WT",9.39958573100319
"2987","WT",10.3674374426921
"2988","WT",8.60632765217499
"2989","WT",9.61995302302707
"2990","WT",7.28581081005357
"2991","WT",8.6718761938432
"2992","WT",8.3808364103092
"2993","WT",9.24301749167566
"2994","WT",9.2507036552985
"2995","WT",8.97622143780044
"2996","WT",10.1777008183319
"2997","WT",9.11684032040987
"2998","WT",7.6420538694341
"2999","WT",10.6283981573862
"3000","WT",8.91555286087406
"3001","WT",7.32025632356373
"3002","WT",8.95187546064719
"3003","WT",8.34665139283822
"3004","WT",8.45957295595383
"3005","WT",10.4178856692818
"3006","WT",9.97199927236015
"3007","WT",7.66611826414761
"3008","WT",9.54586504044202
"3009","WT",8.3075885189451
"3010","WT",8.31209217516961
"3011","WT",9.72370736343738
"3012","WT",8.17751180427807
"3013","WT",8.65906779106075
"3014","WT",10.399024921575
"3015","WT",9.88879764602528
"3016","WT",9.45409192923695
"3017","WT",9.29981399847839
"3018","WT",9.60503117535597
"3019","WT",9.10996258805058
"3020","WT",9.10589081538738
"3021","WT",7.50480767270592
"3022","WT",8.07750804427837
"3023","WT",9.91701442760054
"3024","WT",8.74060760941657
"3025","WT",9.53757079766441
"3026","WT",9.52212609736784
"3027","WT",8.80537427620879
"3028","WT",9.95204925746694
"3029","WT",8.39828464405853
"3030","WT",9.42573902362618
"3031","WT",8.76865086289433
"3032","WT",10.8860470177784
"3033","WT",9.69741385121474
"3034","WT",9.13256041873471
"3035","WT",8.45060196801728
"3036","WT",7.49032441753713
"3037","WT",11.1620009428728
"3038","WT",8.53538948770235
"3039","WT",9.92011367101683
"3040","WT",8.87601802997392
"3041","WT",7.81207915086485
"3042","WT",10.3947881886839
"3043","WT",7.47559283207517
"3044","WT",8.17070268683244
"3045","WT",9.64456279439296
"3046","WT",7.34383326021461
"3047","WT",9.04289780478553
"3048","WT",8.35982935332169
"3049","WT",9.41871246349425
"3050","WT",10.1513455315241
"3051","WT",9.25400222870743
"3052","WT",9.35119312689308
"3053","WT",7.41939897777035
"3054","WT",9.39498926983249
"3055","WT",9.9250518577492
"3056","WT",9.55117908966355
"3057","WT",9.00423116175981
"3058","WT",7.89823969833368
"3059","WT",9.61666038081753
"3060","WT",9.64585248072725
"3061","WT",8.19807822594586
"3062","WT",8.12531315736832
"3063","WT",9.12786032897624
"3064","WT",9.6702376940573
"3065","WT",8.61079641941019
"3066","WT",9.46750975430379
"3067","WT",8.8165169857451
"3068","WT",8.77235881042836
"3069","WT",10.6205503593278
"3070","WT",10.9089159065655
"3071","WT",9.00384997352276
"3072","WT",8.52072227079587
"3073","WT",8.83436180520493
"3074","WT",9.81879798494043
"3075","WT",8.02331220213972
"3076","WT",10.1565501150458
"3077","WT",9.3248469014567
"3078","WT",9.04130734841523
"3079","WT",8.70223397184428
"3080","WT",9.61698087383012
"3081","WT",8.26153440041938
"3082","WT",8.26405638419708
"3083","WT",8.12586423997089
"3084","WT",8.43391403358711
"3085","WT",7.97572293949192
"3086","WT",10.7167030626339
"3087","WT",8.96219925257193
"3088","WT",9.27474536915165
"3089","WT",9.95665778624839
"3090","WT",7.66322187183316
"3091","WT",9.87694043492912
"3092","WT",8.25984473580277
"3093","WT",9.79691735019063
"3094","WT",8.04513675093876
"3095","WT",8.53393055987048
"3096","WT",8.61170724104718
"3097","WT",9.46327639165879
"3098","WT",8.82215700173735
"3099","WT",8.93636296400818
"3100","WT",9.31454533426676
"3101","WT",10.5034469814918
"3102","WT",9.26647204220527
"3103","WT",9.07840061329322
"3104","WT",8.90200013731139
"3105","WT",7.83156770160134
"3106","WT",11.5178812757843
"3107","WT",6.80120623369729
"3108","WT",8.75390682422397
"3109","WT",8.77136924773797
"3110","WT",7.95424158363562
"3111","WT",8.42958803997487
"3112","WT",7.21769021078146
"3113","WT",9.19018062587626
"3114","WT",8.03678762496412
"3115","WT",8.53055476940857
"3116","WT",9.56125872610297
"3117","WT",8.34382727540805
"3118","WT",8.7423897468406
"3119","WT",7.87225667574249
"3120","WT",9.59417849124636
"3121","WT",7.66155814586774
"3122","WT",9.48090290644631
"3123","WT",9.10753575400893
"3124","WT",9.72636298944118
"3125","WT",9.1370224059949
"3126","WT",7.49020622145831
"3127","WT",7.46337906228893
"3128","WT",9.09511007228905
"3129","WT",8.60750752261228
"3130","WT",9.33933213327563
"3131","WT",9.72082445329772
"3132","WT",9.43990657398313
"3133","WT",9.14335905200105
"3134","WT",9.2191895915097
"3135","WT",8.54162518205458
"3136","WT",7.64843300361532
"3137","WT",9.83672830453091
"3138","WT",9.32907003241558
"3139","WT",10.9284677303584
"3140","WT",10.0639144114084
"3141","WT",8.62438480630024
"3142","WT",7.50649341279422
"3143","WT",9.97624319828444
"3144","WT",9.02194462083507
"3145","WT",11.2903795557987
"3146","WT",8.8044409935056
"3147","WT",10.0203001160717
"3148","WT",9.21744508939924
"3149","WT",9.9725826599729
"3150","WT",10.309587795006
"3151","WT",11.0543748503915
"3152","WT",8.09590144775965
"3153","WT",9.52223099636943
"3154","WT",10.5032899266191
"3155","WT",9.23696291124162
"3156","WT",9.39301497587534
"3157","WT",8.37871432469152
"3158","WT",9.69627323234512
"3159","WT",8.89111236468085
"3160","WT",7.54269872941618
"3161","WT",10.4480697403327
"3162","WT",10.1321866237567
"3163","WT",8.26742694758987
"3164","WT",10.242671832196
"3165","WT",9.0694853322435
"3166","WT",7.79430864845985
"3167","WT",9.25393311923179
"3168","WT",8.91060078034183
"3169","WT",8.34357057993662
"3170","WT",10.0606459315841
"3171","WT",10.4279923982223
"3172","WT",9.42398864007313
"3173","WT",10.390932045176
"3174","WT",9.51667124633702
"3175","WT",9.19829961612711
"3176","WT",9.20399515573067
"3177","WT",8.92051652101948
"3178","WT",10.3221075739406
"3179","WT",7.19885584479858
"3180","WT",8.35502502769184
"3181","WT",9.00844109745186
"3182","WT",8.33387283870153
"3183","WT",8.93686407458486
"3184","WT",7.70028970558587
"3185","WT",9.20624787173273
"3186","WT",9.49797485186236
"3187","WT",9.75342703672563
"3188","WT",9.83057832881463
"3189","WT",8.2796678094004
"3190","WT",8.50116715772092
"3191","WT",8.24573895901239
"3192","WT",9.28004562166159
"3193","WT",8.32249679110897
"3194","WT",8.18716356334424
"3195","WT",7.78347015047029
"3196","WT",8.60848798654262
"3197","WT",9.19139161164267
"3198","WT",9.06967303203601
"3199","WT",9.29121356900972
"3200","WT",8.02807593845935
"3201","WT",9.64470439266286
"3202","WT",9.97964601374589
"3203","WT",8.97048149075144
"3204","WT",11.3320475490413
"3205","WT",9.54065113906228
"3206","WT",10.1115029059604
"3207","WT",9.31536260977536
"3208","WT",8.51757470842109
"3209","WT",9.42965835455341
"3210","WT",9.91222263703117
"3211","WT",7.72166867230025
"3212","WT",9.05708885160478
"3213","WT",7.59995032560854
"3214","WT",9.58451386091325
"3215","WT",8.78464077455126
"3216","WT",9.25862484981827
"3217","WT",9.10019278479756
"3218","WT",9.13053875549076
"3219","WT",9.65841875628841
"3220","WT",8.36631295884044
"3221","WT",9.35026293639618
"3222","WT",10.2727458790407
"3223","WT",9.36084635508909
"3224","WT",9.02659894130307
"3225","WT",8.83529514235519
"3226","WT",11.556859020703
"3227","WT",9.12297492668414
"3228","WT",10.555828258499
"3229","WT",9.49398741152409
"3230","WT",8.73278530962808
"3231","WT",9.98495519024494
"3232","WT",9.18266951194586
"3233","WT",9.307600525797
"3234","WT",9.15518563525885
"3235","WT",8.57989844241716
"3236","WT",7.37584633022023
"3237","WT",9.81886102658094
"3238","WT",7.35567501641465
"3239","WT",8.59774263632552
"3240","WT",11.6568291022443
"3241","WT",8.50346120847576
"3242","WT",10.3995151060438
"3243","WT",10.202284159477
"3244","WT",9.73630001888268
"3245","WT",8.64497831772115
"3246","WT",10.7715096684106
"3247","WT",9.26497223007052
"3248","WT",9.66883472318869
"3249","WT",9.89673605878702
"3250","WT",7.80289347661665
"3251","WT",7.81979564845471
"3252","WT",7.10452043471762
"3253","WT",7.39645259539815
"3254","WT",7.67432864969815
"3255","WT",8.394163173727
"3256","WT",8.64722022156451
"3257","WT",7.70470323881657
"3258","WT",9.32092963525467
"3259","WT",7.63149800801327
"3260","WT",8.69510671764158
"3261","WT",10.705937317151
"3262","WT",10.7409202310293
"3263","WT",8.47288931477696
"3264","WT",9.14560496600049
"3265","WT",10.1198363622491
"3266","WT",8.34240995179628
"3267","WT",8.76695827375848
"3268","WT",8.91404925346091
"3269","WT",11.3054909183087
"3270","WT",7.01998084371377
"3271","WT",10.1475223629317
"3272","WT",8.28154594413787
"3273","WT",9.9848408359824
"3274","WT",10.9794236957053
"3275","WT",9.20298686261678
"3276","WT",8.20115676205314
"3277","WT",9.01877234906564
"3278","WT",9.86331265564704
"3279","WT",9.39774321119562
"3280","WT",8.27422986633214
"3281","WT",9.22716221823935
"3282","WT",10.1452080202712
"3283","WT",9.39736672220783
"3284","WT",10.689393947478
"3285","WT",7.74792823897425
"3286","WT",8.79024783488209
"3287","WT",8.67874365002583
"3288","WT",9.14013612001549
"3289","WT",10.418265107375
"3290","WT",9.67183011157409
"3291","WT",9.54947966741291
"3292","WT",8.04791173140416
"3293","WT",8.79073047899992
"3294","WT",8.08819398143929
"3295","WT",8.32839632767594
"3296","WT",8.87860698838595
"3297","WT",10.1213674047275
"3298","WT",8.88975544381258
"3299","WT",10.0655087918902
"3300","WT",10.7669730745672
"3301","WT",7.11991821463022
"3302","WT",9.68910723982271
"3303","WT",10.0157016311379
"3304","WT",9.64611384625721
"3305","WT",8.76562223472346
"3306","WT",8.54603078732196
"3307","WT",8.32393386293774
"3308","WT",8.72555043124853
"3309","WT",10.9710364021401
"3310","WT",8.24756340316521
"3311","WT",8.8030128597602
"3312","WT",8.49261650463127
"3313","WT",9.4596406813633
"3314","WT",8.01486643687556
"3315","WT",8.66575815656406
"3316","WT",7.82104999062216
"3317","WT",9.95589176804623
"3318","WT",8.56489430208405
"3319","WT",9.93806417697235
"3320","WT",10.179207339868
"3321","WT",9.98814669253566
"3322","WT",8.76889546767949
"3323","WT",8.95296667231788
"3324","WT",9.69139752154506
"3325","WT",9.02623095896787
"3326","WT",9.73315134539373
"3327","WT",9.37868478232569
"3328","WT",10.7112983897157
"3329","WT",7.99141207473009
"3330","WT",10.4430190855684
"3331","WT",8.63334319494513
"3332","WT",9.48021746722502
"3333","WT",9.20453337165929
"3334","WT",9.70338490195005
"3335","WT",10.4627969571708
"3336","WT",9.51461615207919
"3337","WT",9.67770014028533
"3338","WT",9.78582825146747
"3339","WT",8.93354328892242
"3340","WT",8.44693333269898
"3341","WT",9.90016747712166
"3342","WT",9.25157459566775
"3343","WT",9.60931882792071
"3344","WT",7.97893624937777
"3345","WT",8.32152850539584
"3346","WT",11.251934541563
"3347","WT",8.51709228991619
"3348","WT",9.92485827730786
"3349","WT",8.71691199550805
"3350","WT",9.28544454269028
"3351","WT",7.77592544503382
"3352","WT",7.85439094809776
"3353","WT",10.4955762960477
"3354","WT",9.06200610039983
"3355","WT",7.36220292704829
"3356","WT",10.1290322826177
"3357","WT",10.0768427752884
"3358","WT",7.47913172362741
"3359","WT",9.72118537372718
"3360","WT",8.58726598031401
"3361","WT",9.30729061070112
"3362","WT",8.70222974131237
"3363","WT",8.25949827473361
"3364","WT",9.00368153182352
"3365","WT",9.77144816359846
"3366","WT",8.93377883870033
"3367","WT",9.23545188845983
"3368","WT",10.5456763965727
"3369","WT",7.84734810538062
"3370","WT",8.36791511699369
"3371","WT",7.21446212428155
"3372","WT",7.97951539725645
"3373","WT",8.74125148374792
"3374","WT",10.1029620215552
"3375","WT",10.4355117494753
"3376","WT",10.1383334075695
"3377","WT",9.31779346584692
"3378","WT",8.14151784489372
"3379","WT",10.2305924462434
"3380","WT",7.540191527997
"3381","WT",9.84746891234571
"3382","WT",8.77414414795131
"3383","WT",8.44681743213323
"3384","WT",8.83139827298326
"3385","WT",7.51067434361688
"3386","WT",8.80702024606369
"3387","WT",12.2367834755376
"3388","WT",8.63231052410769
"3389","WT",7.6791862256608
"3390","WT",10.7347956037212
"3391","WT",9.97344034299062
"3392","WT",7.03603674392341
"3393","WT",11.7977330792275
"3394","WT",9.60499031624673
"3395","WT",6.25876019998745
"3396","WT",8.12875909985286
"3397","WT",7.71736253634984
"3398","WT",9.83681202966634
"3399","WT",9.70596868807718
"3400","WT",8.24887024342786
"3401","WT",9.0142563951514
"3402","WT",9.39713510012871
"3403","WT",8.83123312678151
"3404","WT",10.4487406195938
"3405","WT",7.3585988763355
"3406","WT",8.81714055616175
"3407","WT",8.79278685531757
"3408","WT",9.63907041579774
"3409","WT",7.89378923659213
"3410","WT",8.83200226103475
"3411","WT",9.53701079364616
"3412","WT",10.0106880479635
"3413","WT",9.83252953243617
"3414","WT",7.1418580024597
"3415","WT",10.1215108073427
"3416","WT",8.35043131384547
"3417","WT",9.9779242342237
"3418","WT",7.96528157852212
"3419","WT",7.90853862322825
"3420","WT",9.88849291723366
"3421","WT",9.40370888517053
"3422","WT",7.73935633021597
"3423","WT",11.5422904185789
"3424","WT",10.0276768961492
"3425","WT",8.16027298590841
"3426","WT",10.3749592092907
"3427","WT",8.32871185954691
"3428","WT",9.42743087897471
"3429","WT",9.14821374375045
"3430","WT",8.26562407048239
"3431","WT",8.44449971518774
"3432","WT",9.59317328809482
"3433","WT",10.9960226605981
"3434","WT",8.58686639177165
"3435","WT",8.20354384604359
"3436","WT",9.19491917263406
"3437","WT",8.06331373519565
"3438","WT",10.9201837408785
"3439","WT",10.0678032768843
"3440","WT",10.0315150182144
"3441","WT",10.2815718486258
"3442","WT",9.04973003689223
"3443","WT",8.33875198064627
"3444","WT",9.34388511614804
"3445","WT",8.24891358086691
"3446","WT",6.17839376331156
"3447","WT",9.39720266380914
"3448","WT",7.99854491549371
"3449","WT",6.88691389385523
"3450","WT",8.74774526557763
"3451","WT",8.24762140621974
"3452","WT",7.44014146324257
"3453","WT",8.31278659738363
"3454","WT",8.59594701855096
"3455","WT",10.3202455407812
"3456","WT",12.3475727498947
"3457","WT",9.32961006856034
"3458","WT",9.11592174531792
"3459","WT",7.86453307385289
"3460","WT",8.87364382499907
"3461","WT",10.5391002187326
"3462","WT",8.47772414058281
"3463","WT",8.27330341349166
"3464","WT",10.1176615049113
"3465","WT",8.84986036841964
"3466","WT",8.53570554948239
"3467","WT",10.7054815203244
"3468","WT",8.5745914550487
"3469","WT",9.20430880346865
"3470","WT",8.95376025548182
"3471","WT",8.30056615539351
"3472","WT",7.45713875239914
"3473","WT",9.42672282882213
"3474","WT",9.91957206519843
"3475","WT",8.53619546763921
"3476","WT",9.01899334381617
"3477","WT",9.72105215053533
"3478","WT",8.84371410095991
"3479","WT",9.40227356269095
"3480","WT",8.53428894311329
